,name,title,title2,title3,education
214,"Kuscher, Brian K.",PERA Associate Professor of the Practice,,,"B.A., Franklin Pierce University; M.A., Concordia University"
215,"Lalama, Alexander",Visiting Lecturer in American Studies,,,"B.A., University of Southern California; M.A., Claremont Graduate University "
216,"Landau, Aaron",Visiting Lecturer in Philosophy,,,"B.A., University of British Columbia; M.Phil., University of Hong Kong"
217,"Lange, Karen",Associate Professor of Mathematics,,,"B.A., Swarthmore College; M.S., Ph.D., University of Chicago"
218,"Langfur, Gabriel",Music Performance Faculty in Trombone,,,"B.A., Oberlin College; B.M., Oberlin Conservatory; M.M., New England Conservatory"
219,"Langone, Steve",Senior Music Performance Faculty in Jazz-Rock-Latin Drums,,,"B.A., Berklee College of Music"
220,"Lauer, Joseph",Visiting Lecturer in Mathematics,,,"B.Math., University of Waterloo; M.Sc., McGill University; Ph.D., Yale University"
221,"Laviosa, Flavia",Senior Lecturer in Italian Studies,,,"B.A., University of Bari (Italy); M.S., University of Edinburgh; M.A., Ph.D., State University of New York (Buffalo)"
222,"Leahy, Amanda","Instructor in Physical Education, Recreation and Athletics",,,"B.A., Bowdoin College"
223,"Lee, Sohie",Senior Instructor in Computer Science Laboratory,,,"B.S., Cornell University; M.S., Stanford University; Ph.D., University of California (San Diego"
224,"Lee, Sun-Hee",Associate Professor of Korean,,,"B.A., M.A., Ph.D., Yonsei University; Ph.D., Ohio State University"
225,"Lee, Yoon Sun",Professor of English,,,"A.B., Harvard College; Ph.D., Yale University"
226,"Lekas, Callie",PERA Assistant Professor of the Practice,,,"B.A., Wellesley College; M.S., University of Massachusetts (Amherst)"
227,"Lerner, Ada",Assistant Professor of Computer Science,,,"B.A., Amherst College; M.S., Ph.D., University of Washington"
228,"Levine, Phillip",Katharine Coman and A. Barton Hepburn Professor of Economics,,,"B.S., M.S., Cornell University; Ph.D., Princeton University"
229,"Levitt, Peggy",Luella LaMer Slaner Professor in Latin American Studies,Professor of Sociology,,"B.A., Brandeis University; M.S., Columbia University; Ph.D., Massachusetts Institute of Technology"
230,"Lindauer, David",Stanford Calderwood Professor of Economics,,,"B.S., City College of City University of New York; A.M., Ph.D., Harvard University "
231,"Liu, Heping A2",Associate Professor of Art,,,"B.A., Guangzhou Institute of Foreign Languages (China); M.A., Southern Methodist University; M.A., M.Phil., Ph.D., Yale University"
232,"Logvinenko, Igor O.",Assistant Professor of Political Science,,,"B.A., University of Redlands; M.A., Villanova University; M.A., Ph.D., Cornell University"
233,"Lopez, Melinda",Senior Lecturer in Theatre Studies,,,"B.A., Dartmouth College; M.A., Boston University;"
234,"Lucas, Margery",Professor of Psychology and Cognitive and Linguistic Sciences,,,"B.S., Pennsylvania State University; M.S., Ph.D., University of Rochester"
235,"Lydgate, Barry",Professor of French,,,"B.A., M.Phil., Ph.D., Yale University"
236,"Lynch, Kathryn L.",Katharine Lee Bates and Sophie Chantal Hart Professor of English,,,"B.A., Stanford University; M.A., Ph.D., University of Virginia"
237,"Lynch-McDonnell, Leo",Accompanist/Coach in Music,,,
238,"Lynn-Davis, Barbara",Lecturer in Art,,,"B.A., Brown University; M.A., Williams College; Ph.D., Princeton University"
239,"MacDonald, Paul",Associate Professor of Political Science,,,"B.A., University of California (Berkeley); M.A., Ph.D., Columbia University"
240,"Maeno, Yoshimi",Senior Lecturer in Japanese,,,"B.A., Baika Women’s College (Japan); M.A.,West Virginia University; Ed.M., Ed.D., Harvard University"
241,"Magill, Patricia","Instructor in Physical Education, Recreation and Athletics",,,"B.S., Marquette University"
242,"Makerney, Sherry D.",PERA Associate Professor of the Practice,,,"B.S., University of Northern Colorado"
243,"Maloof, Ali","Instructor in Physical Education, Recreation and Athletics",,,"B.A.; M.S., Southern New Hampshire Univeristy"
244,"Mannix, Helen",Music Performance Faculty in Organ,,,
245,"Maparyan, Layli",Professor of Africana Studies,"Katherine Stone Kaufmann ‘67 Executive Director, Wellesley Centers for Women",,"B.A., Spelman College; M.S., Penn State University; Ph.D., Temple University"
246,"Marini, Stephen Anthony",Elisabeth Luce Moore Professor of Christian Studies,Professor of Religion,,"B.A., Dickinson College; Ph.D., Harvard University"
247,"Marlow, Louise",Professor of Religion,,,"B.A., Cambridge University; M.A., Ph.D., Princeton University "
248,"Marshall, Nancy","Senior Research Scientist, Wellesley Centers for Women",Adjunct Associate Professor of Women’s and Gender Studies,,"B.A., Oberlin College; M.A., University of Connecticut (Storrs); Ed.D., Harvard University"
249,"Marshall, Wayne",Visiting Lecturer in Music,,,"B.A., Harvard College; M.A., Ph.D., University of Wisconsin (Madison)"
250,"Martin, Lance Alexander",Music Performace Faculty in Jazz Flute,,,
251,"Martorelli, Paul",Visiting Lecturer in Political Science,,,"B.A., University of San Francisco; M.A., Ph.D., University of California (Berkley)"
252,"Masson, Catherine A",Professor of French,,,"Licence, Maîtrise, Université de Haute Bretagne (Rennes); Ph.D., University of Michigan (Ann Arbor)"
253,"Masters, Susie","Instructor in Physical Education, Recreation and Athletics",,,
254,"Mata, Irene",Barbara Morris Caspersen Associate Professor of Humanities,Associate Professor of Women’s and Gender Studies,,"B.A., M.A., New Mexico State University; Ph.D., University of California (San Diego)"
255,"Matasy, Katherine",Senior Music Performance Faculty in Clarinet and Classical Saxophone,,,"B.A., M.M.A., New England Conservatory of Music"
256,"Matsusaka, Y. Tak",Professor of History,,,"B.A., Brandeis University; M.A., Ph.D., Harvard University"
257,"Matthes, Erich Hatala",Associate Professor of Philosophy,,,"B.A., Yale University; Ph.D., University of California (Berkeley)"
258,"Matthes, Jaclyn Hatala A",Assistant Professor of Biological Sciences,,,"A.B., Harvard University; Ph.D., University of California (Berkeley)"
259,"Matthews, Adam G.",Lecturer in Biological Sciences,,,"A.B., Ph.D., Harvard University"
260,"Mattila, Heather Rose A",Associate Professor of Biological Sciences,,,"B.Sc., Ph.D., University of Guelph (Ontario, Canada)"
261,"Mavros, Michael",Instructor in Chemistry Laboratory,,,"B.S., University of Florida; Ph.D., Massachusetts Institute of Technology"
262,"Mawhorter, Peter",Instructor in Computer Science Laboratory,,,"B.S., Harvey Mudd College; Ph.D. University of California (Santa Cruz)"
263,"Mayer, Jacon","Instructor in Physical Education, Recreation and Athletics",,,"B.A., Wesleyan University"
264,"McAskill, Tracy",Lecturer in Physics,,,"B.S., Texas Tech University; M.S., Ph.D., Tufts University"
265,"McCarthy, Amanda M.",Senior Instructor in Chemistry Laboratory,,,"B.S., M.S., Syracuse University"
266,"McEwan, Patrick J.",Professor of Economics,,,"B.A., University of Illinois (Urbana-Champaign); M.A., Ph.D., Stanford University"
267,"McGibbon, Phyllis A",Elizabeth Christy Kopf Professor of Art,,,"B.F.A., M.F.A., University of Wisconsin (Madison) "
268,"McGinnis, Tracy L.",Senior Music Performance Faculty in Bassoon,,,"B.M.A.S., University of Delaware; M.M., New England Conservatory of Music"
269,"McGowan, Mary Kate",Margaret Clapp ‘30 Distinguished Alumna Professor of Philosophy,,,"B.A., Wellesley College; M.A., Ph.D., Princeton University"
270,"McIntyre, Alison G. A",Virginia Onderdonk ‘29 Professor of Philosophy,,,"B.A., M.A., Tufts University; Ph.D., Princeton University"
271,"McKnight, Robin A2",Professor of Economics,,,"B.A., Amherst College; Ph.D., Massachusetts Institute of Technology"
272,"McLeod, Kim Katris",Professor of Astronomy,,,"B.A., Cornell University; Ph.D., University of Arizona"
273,"McNamara, Martha",Director of the New England Arts and Architecture Program,Senior Lecturer in Art,,"B.A., Wesleyan University; M.A., Ph.D., Boston University "
274,"McNutt, Craig",Senior Music Performance  Faculty in Percussion,,,"B.M., Hartt School of Music; M.M., Yale University; D.M.A., New England Conservatory of Music"
275,"Metaxas, P. Takis",Professor of Computer Science,,,"B.Sc., University of Athens (Greece); Ph.D., Dartmouth College"
276,"Meyer, Susan L.",Professor of English,,,"B.A., Johns Hopkins University; M.A., University of California (Los Angeles); M.A., M.Phil., Ph.D., Yale University"
277,"Mickey, Ethel",Visiting Lecturer in Sociology,,,"B.A., Vanderbilt University; M.A., Northeastern University; Ph.D., Northeastern University "
278,"Miller, Cercie",Senior Music Performance Faculty in Jazz Saxophone,,,"Director, Wellesley BlueJazz"
279,"Miller, Kelsey",Visiting Lecturer in Art,,,"B.A., Wellesley College; M.F.A., University of Connecticut"
280,"Minor, Elizabeth",Lecturer in Anthropology,,,"B.A., Wellesley College; M.S., Ph.D., University of California (Berkeley)"
281,"Miwa, Julia Hendrix",Associate Professor of Chemistry,,,"B.A., Haverford College; Ph.D., Massachusetts Institute of Technology"
282,"Monecke, Katrin",Associate Professor of Geosciences,,,"B.S., M.S., University of Hannover (Germany); Ph.D., Institute of Technology (Zurich, Switzerland)"
283,"Moon, Katharine H.S.",Edith Stix Wasserman Professor of Asian Studies,Professor of Political Science,,"A.B., Smith College; M.A., Ph.D., Princeton University"
284,"Mooney, Elizabeth",Visiting Lecturer in Art,,,"B.F.A., Art Institute of Boston; M.F.A., California College of the Arts, San Francisco"
285,"Morari, Codruţa",Associate Professor of Cinema & Media Studies and French,,,"B.A., Babes-Bolyai University (Romania), B.A., M.A., Ph.D., University of Paris III"
286,"Morgan, Maureen F.","Director, Child Study Center",Lecturer in Psychology,,"B.S., Lesley College; M.Ed., Harvard University"
287,"Morrow, Katherine",Visiting Lecturer in Cinema & Media Studies,,,"B.A., Cornell University; M.A., University of Iowa; Ph.D., University of Washington"
288,"Mowbray, Andrew",Lecturer in Art,Director of 3D Arts,,"B.F.A., Maryland Institute College of Art; M.F.A., Cranbrook Academy of Art "
289,"Murphy, Craig N.",Betty Freyhof Johnson‘44 Professor of Political Science,,,"B.A., Grinnell College; M.A., Ph.D., University of North Carolina (Chapel Hill)"
290,"Musacchio, Jacqueline Marie",Professor of Art,,,"B.A., Wellesley College; M.A., Ph.D., Princeton University"
291,"Mustafaraj, Eni",Assistant Professor of Computer Science,,,"M.Eng., Polytechnic University of Tirana (Albania); Ph.D., Philipps-Universität Marburg (Germany)"
292,"Musto, Jennifer",Assistant Professor of Women's and Gender Studies,,,"B.A., DePaul University; M.A., Ph.D., University of California (Los Angeles)"
293,"Neumuller, Seth",Assistant Professor of Economics,,,"B.S., Rice University; M.A., Ph.D., University of California (Los Angeles)"
294,"Ni, Amy",Visiting Lecturer in Psychology,,,"B.A., Dartmouth College; Ph.D., Harvard University"
295,"Nishikawa, Kanako",Coach/Collaborative Keyboardist,,,"B.M., Toho School of Music (Tokyo); M.M., New England Conservatory"
296,"Noggle, James William",Marion Butler McLean Professor in the History of Ideas,Professor of English,,"B.A., Columbia University; Ph.D., University of California (Berkeley)"
297,"Nolden, Thomas",Professor of German Studies,,,"Staatsexamen, Universität Tübingen; M.A., Ph.D., Yale University"
298,"Norem, Julie K.",Margaret Hamm Professor of Psychology,,,"A.B., University of Chicago; Ph.D., University of Michigan "
299,"Núñez, Megan",Nan Walsh Schow ‘54 and Howard B. Schow Professor in the Physical and Natural Sciences,Professor of Chemistry,Dean of Faculty Affairs,"B.A., Smith College; Ph.D., California Institute of Technology"
300,"O'Brien, Myles","Instructor in Physical Education, Recreation and Athletics",,,"B.A., College of the Holy Cross"
301,"O'Donnell, Jennifer",Visiting Lecturer in Women's and Gender Studies,,,"B.A., Wellesley College; M.S., Ph.D., Harvard School of Public Health"
302,"O'Donnell, Kimberly H.",Senior Lecturer in Biological Sciences,,,"A.B., Brown University; Ph.D., Brandeis University"
303,"O'Meara, Keri",PERA Associate Professor of the Practice,,,"B.A., Montclair State University; Ed.M., Bloomsburg University"
304,"Oakes, Elizabeth",Senior Instructor in Chemistry Laboratory,,,"B.A., Bryn Mawr College; Ph.D., University of Wisconsin (Madison)"
305,"Okumura, Leah M.",Instructor in Biological Sciences Laboratory,,,"A.B., University of Chicago; Ph.D., Massachusetts Institute of Technology"
306,"Oles, James A2",Senior Lecturer in Art,,,"B.A., Yale University; J.D., University of Virginia; M. Phil., Ph.D., Yale University"
307,"Oliver, Liza",Diana Chapman Walsh Assistant Professor of Art,,,"B.A., University of North Florida; M.A., University of South Florida; M.A., Ph.D., Northwestern University"
308,"Olsen, David Teng",Associate Professor of Art,,,"B.F.A., University of Washington (Seattle); M.A., M.F.A., University of Wisconsin (Madison)"
309,"Osorio, Alejandra B. A",Associate Professor of History,,,"B.A., M.A., New York University; Ph.D., State University of New York at Stony Brook"
310,"Osoro, Geofred",Lecturer in Africana Studies,,,"B.A., Moi University; M.A., University of Nairobi"
311,"Owen, Liz","Instructor in Physical Education, Recreation and Athletics",,,"B.A., University of Minnesota"
312,"Park, Kyung",Assistant Professor of Economics,,,"B.A., M.A., Ph.D., University of Chicago"
313,"Parussa, Sergio A",Professor of Italian Studies,,,"Laurea in Lettere, Università degli studi di Torino (Italy); M.A., Ph. D., Brown University "
314,"Pattanayak, Cassandra","Jack and Sandra Polk Guthman '65 Director, Quantitative Analysis Institute",Lecturer in Quantitative Reasoning and Mathematics,,"A.B., A.M., Ph.D., Harvard University "
315,"Peltason, Timothy Walter Hopkins",Professor of English,,,"A.B., Harvard College; M.A., Ph.D., Yale University"
316,"Peterman, T. Kaye",Susan M. Hallowell and Ruby Frances Howe Farwell Professor of Biological Sciences,,,"B.S., Texas A & M University; Ph.D., Duke University"
317,"Petterson, James Michael",Professor of French,,,"B.A., Reed College; M.A., Columbia University; Ph.D., University of California (Berkeley)"
318,"Phillips, James",Visiting Lecturer in Mathematics,,,"B.S., Villanova University; Ph.D., University of Virginia "
319,"Polito, Jessica",Lecturer in the Quantitative Reasoning Program,,,"B.A., Harvard University; Ph.D., University of California (Berkeley)"
320,"Prabhu, Anjali A2",Margaret E. Deffenbaugh and LeRoy T. Carlson Professor in Comparative Literature,Professor of French,,"B.A., Jawaharlal Nehru University (India); M.A., Purdue University; Ph.D., Duke University"
321,"Price, Melissa",PERA Assistant Professor of the Practice,,,"B.S., University of Maryland; M.S., Ph.D., University of Virginia"
322,"Punzi, Kristina",Instructor in Astronomy Laboratory and Observatory Manager,,,"B.A., State University of New York, College at Geneseo; Ph.D. Rochester Institute of Technology"
323,"Pyers, Jennie E.",Associate Professor of Psychology,,,"B.A., Smith College; Ph.D., University of California (Berkeley) "
324,"Quinan, Ginny",Instructor in Neuroscience Laboratory,,,"B.A., Regis College; M.A., Harvard University Extension School "
325,"Quintana, Ryan Alexander",Associate Professor of History,,,"B.A., University of Tennessee (Knoxville); M.A., Ph.D., University of Wisconsin (Madison)"
326,"Radhakrishnan, Smitha A1",Luella LaMer Associate Professor of Women's Studies,Associate Professor of Sociology,,"A.B., M.A., Ph.D., University of California (Berkeley)"
327,"Radhakrishnan, Mala",Associate Professor of Chemistry,,,"A.B., Harvard University; Ph.D., Massachusetts Institute of Technology"
328,"Rainer, Marta",Lecturer in Theatre Studies,Interim Director of Theatre and Theatre Studies,,"B.A., Wellesley College; M.A., Antioch University"
329,"Ramos, Carlos",Professor of Spanish,,,"Licenciatura, Universidad Central de Barcelona; M.A., Emerson College; Ph.D., Boston University"
330,"Ramseyer, Valerie",Associate Professor of History,,,"A.B., Smith College; M.A., Ph.D., University of Chicago "
331,"Rao, Nikhil A2",Associate Professor of History,,,"B.A., Stanford University; M.A., Ph.D., University of Chicago"
332,"Renjilian-Burgy, Joy",Associate Professor of Spanish,,,"B.A., Mount Holyoke College; A.M., Harvard University "
333,"Richardson, Sidney",Visiting Lecturer in Music,,,"B.A., Tufts University; M.M., Boston Conservatory; M.A., Ph.D., Duke University"
334,"Rivera, Daniela",Associate Professor of Art,,,"M.F.A., Museum of Fine Arts (Boston) "
335,"Rivera-Burgos, Viviana",Consortium for Faculty Diversity Pre-doctoral Fellow,,,"B.A., University of Puerto Rico (Mayagüez); M.A., M.Phil., Columbia University"
336,"Rivera-Rideau, Petra R. A",Assistant Professor of American Studies,,,"B.A., Harvard University; M.A., Ph.D., University of California (Berkeley)"
337,"Roach, Lois P.",Senior Lecturer in Theatre Studies,,,"B.S., Emerson College; M.A., Lesley College"
338,"Roberts, Tanya","Instructor in Physical Education, Recreation and Athletics",,,"B.S., University of Nevada (Las Vegas); M.Ed., Holy Names University"
339,"Roden, Julie A.",Instructor in Biological Sciences Laboratory,,,"A.B., Harvard University; Ph.D., Stanford University"
340,"Rodensky, Lisa",Professor of English,,,"B.A., Wellesley College; J.D., Harvard Law School; Ph.D., Boston University"
341,"Rogers, Guy M. A","William R. Kenan, Jr. Professor of History and Classical Studies",,,"B.A., University of Pennsylvania; B.A., University of London; M.A., Ph.D., Princeton University"
342,"Rosenwald, Lawrence A.",Anne Pierce Rogers Professor of American Literature,Professor of English,,"B.A., M.A., Ph.D., Columbia University"
343,"Ross, Emily","Instructor in Physical Education, Recreation and Athletics",,,"B.A., Ithaca College"
344,"Rothschild, Casey G.",Norma Wilentz Hess Associate Professor of Economics,,,"A.B., Princeton University; Ph.D., Massachusetts Institute of Technology"
345,"Rubin, Noah A.",Lecturer in Education,,,"B.A., Sarah Lawrence College; M.S., Bank Street College of Education; Ph.D., Harvard Graduate School of Education"
346,"Ruffin, Katherine",Director of the Book Studies Program,Lecturer in Art,,"A.B., Bryn Mawr College; M.F.A., University of Alabama; Ph.D. Simmons College"
347,"Russell, David",Lecturer in Music,"Co-Director, Wellesley Chamber Music Society",Music Performance Faculty in Cello,"B.M., Eastman School; M.M., University of Akron; D.M.A., SUNY (Stony Brook)"
348,"Rutherford, Markella B. A1",Associate Professor of Sociology,,,"B.A., Mississippi College; M.A., University of Memphis; Ph.D., University of Virginia"
349,"Ryan, Daniel",Music Performance Faculty in Keyboard Skills,,,"B.A., Boston University"
350,"Rybko, Niki",PERA Assistant Professor of the Practice,,,"B.S., University  of Florida, Gainesville; M.S., University of Massachusetts (Amherst)"
351,"Santiago, Nico","Instructor in Physical Education, Recreation and Athletics",,,"B.A., Gallaudet University; M.A., A.T. Still University"
352,"Scherer, Nancy",Associate Professor of Political Science,,,"B.A., Lafayette College; J.D., Emory University; Ph.D., University of Chicago"
353,"Schoenberger, Lauren E.",PERA Assistant Professor of the Practice,,,"B.A., American University; M.S., Ithaca College "
354,"Schultz, Andrew",Associate Professor of Mathematics,,,"B.S., Davidson College; M.S., Ph.D., Stanford University"
355,"Selden, Becca",Assistant Professor of Biological Sciences,,,"A.B., Bowdoin College; Ph.D., University of California (Santa Barbara)"
356,"Selig, Deborah",Music Instructor in Voice,,,"B.A., BM., University of Michigan, School of Music; M.M., University of Cincinnati, College - Conservatory of Music "
357,"Selimović, Inela",Assistant Professor of Spanish,,,"B.A., University of the South; M.A., Ph.D., University of Kentucky"
358,"Sequeira, Andrea S.",Professor of Biological Sciences,,,"M.S., Ph.D., University of Buenos Aires (Argentina)"
359,"Shaer, Orit A",Associate Professor of Computer Science,,,"B.A., Academic College of Tel-Aviv; M.S., Ph.D., Tufts University"
360,"Shapiro, Lois",Senior Music Performance Faculty in Piano,,,"B.Mus., Peabody Institute of Music; M.Mus., Yale University School of Music; D.Mus., Indiana University School of Music (Bloomington)"
361,"Shastry, Kartini",Associate Professor of Economics,,,"A.B., Brown University; A.M., Ph.D., Harvard University"
362,"Shennan, Andrew",Professor of History,Provost and Lia Gelin Poorvu '56 Dean of the College,,"B.A., M.A., Ph.D., Cambridge University (Corpus Christi College)"
363,"Shetley, Vernon L.",Professor of English,,,"A.B., Princeton University; M.A., M.Phil., Ph.D., Columbia University"
364,"Shpolberg, Masha",Mellon Postdoctoral Fellow in Cinema & Media Studies,,,"B.A., Princeton University; M.A., Université Sorbonne Nouvelle (Paris 3); Ph.D., Yale University"
365,"Shukla-Bhatt, Neelima",Associate Professor of South Asia Studies,,,"B.A., M.A., Maharaja Sayajirao University of Baroda (India); M.Div., Ph.D., Harvard University"
366,"Shurchkov, Olga A2",Associate Professor of Economics,"Director, Knapp Social Science Center",,"B.A., Wellesley College; Ph.D., Massachusetts Institute of Technology"
367,"Sichel, Daniel",Professor of Economics,,,"B.A., M.P.P., University of Michigan; Ph.D., Princeton University"
368,"Sides, Marilyn",Senior Lecturer in English,,,"B.A., M.A., University of Utah; Ph.D., Johns Hopkins University "
369,"Sieck, Linda M.","Instructor in Physical Education, Recreation and Athletics",,,"B.A., William Paterson College"
370,"Skeath, Susan E.",Professor of Economics,,,"B.A., Haverford College; M.A., Ph.D., Princeton University "
371,"Skow, Christa D.",Senior Instructor in Biological Sciences Laboratory,,,"B.S., Ph.D., University of Massachusetts (Amherst)"
372,"Slobodian, Quinn",Associate Professor of History,,,"B.A., Lewis & Clark College; Ph.D., New York University"
373,"Smith, Jarrod","Instructor in Physical Education, Recreation and Athletics",,,"B.A., Newbury College"
374,"Song, Mingwei",Associate Professor of Chinese,,,"B.A., Shandong University; M.A., Fudan University; M.Phil., Ph.D., Columbia University"
375,"Song, Jae Young",Visiting Lecturer in Korean,,,"B.A., M.A. Yonsei University "
376,"Spillane, Tessa",PERA Associate Professor of the Practice,,,"B.A., Mount Holyoke College; M.S., Smith College"
377,"Stanley, Rachel H. R.",Assistant Professor of Chemistry,,,"B.S., Ph.D,  Massachusetts Institute of Technology"
378,"Stark, Glenn",Professor of Physics,,,"B.S., Massachusetts Institute of Technology; M.A., Ph.D., University of California (Berkeley) "
379,"Starkman, Jane E.",Senior Music Performance Faculty in Baroque Violin,,,"B.M., M.M., New England Conservatory of Music"
380,"Starr, Raymond James",Theodora Stone Sutton Professor of Classics,Professor of Classical Studies,,"B.A., University of Michigan (Ann Arbor); M.A., Ph.D., Princeton University"
381,"Sterbenz, Maeve",Mellon Postdoctoral Fellow in Music,,,"B.A., M.A., M. Phil., Ph.D., Columbia University"
382,"Summerhays, Rebecca",Visiting Lecturer in the Writing Program,,,"B.A., M.A., University of Utah; Ph.D., Brown University"
383,"Suzuki, Yui",Associate Professor of Biological Sciences,,,"A.B., Bowdoin College; Ph.D., Duke University"
384,"Swingle, Joseph",Senior Lecturer in Sociology,,,"B.A., Carleton College; M.A., Ph.D., Harvard University"
385,"Talroze, Olga",Senior Coach/Collaborative Keyboardist,,,"B.M., M.M, San Francisco Conservatory of Music"
386,"Tang, Jenny Chui-Chun",Senior Music Performance Faculty in Piano and Keyboard Skills,"Co-Director, Wellesley Chamber Music Society",,"B.M., M.M., New England Conservatory of Music"
387,"Tang, Qiuyan",Lecturer in Chinese,,,"B.A., Nanjing Normal University; M.A., Fudan University"
388,"Tannenhauser, Jonathan",Lecturer in Mathematics,,,"A.B., Harvard University; M.A., Ph.D., University of California (Berkeley)"
389,"Tanriverdi, Serhan",Freedom Project Postdoctoral Fellow,,,"B.A., Istanbul University (Turkey); M.A., Ph.D., Loyola University (Chicago)"
390,"Tantama, Mathew",Assistant Professor of Chemistry,,,"B.S., University of North Carolina (Chapel Hill); Ph.D., Massachusetts Institute of Technology"
391,"Taodzera, Shingirai",Freedom Project Dissertation Fellow,,,"B.A., M.A., University of Witwatersrand; M.A., Dalhousie University"
392,"Taylor, Corrine A",Senior Lecturer in the Quantitative Reasoning Program,,,"B.A., College of William and Mary; M.S., Ph.D., University of Wisconsin (Madison)"
393,"Tengblad, Sonja",Music Instructor in Voice,,,
394,"Tetel, Marc J.","Dorothy and Charles Jenkins, Jr. Distinguished Professor of Neuroscience",,,"B.A., Northwestern University; Ph.D., University of Massachusetts (Amherst)"
395,"Theran, Sally A.",Associate Professor of Psychology,,,"B.A., Bates College; M.A., Ph.D., Michigan State University"
396,"Thomas, Marcia E.",Senior Instructor in Biological Sciences Laboratory,,,"B.S., University of Massachusetts; M.A., Smith College "
397,"Thornblade, Rebecca",Music Performance Faculty in Cello,,,"B.M., Oberlin Conservatory; M.M., Juilliard School"
398,"Tjaden, Brian",Professor of Computer Science,,,"B.A., Amherst College; M.S., Ph.D., University of Washington"
399,"Torii-Williams, Eiko",Senior Lecturer in Japanese,,,"B.A., Kansai University (Osaka); Ed.M., Ph.D., Boston University "
400,"Towlun, David",Theatre Production Manager,,,"M.F.A., Purchase College (State University of New York)"
401,"Tranvouez, Marie-Paule",Senior Lecturer in French,,,"D.U.T., Institut Universitaire de Technologie, (Brest); M.A., State University of New York (Stony Brook); Ph.D., University of California (Santa Barbara)"
402,"Trenk, Ann",Professor of Mathematics,,,"A.B., Harvard University; M.S., Ph.D., Johns Hopkins University"
403,"Tumarkin, Nina A2",Kathryn Wasserman Davis Professor of Slavic Studies,Professor of History,,"B.A., University of Rochester; M.A., Ph.D., Harvard University"
404,"Turbak, Franklyn A. A",Associate Professor of Computer Science,,,"S.B., M.S., Ph.D., Massachusetts Institute of Technology"
405,"Turner, James Morton",Associate Professor of Environmental Studies,,,"B.S., Washington and Lee University; A.M., Brown University; Ph.D., Princeton University"
406,"Tutin, Diane",Senior Lecturer in Education,,,"B.A., Clark University; M.Ed., Framingham State College"
407,"Tynes, Jordan","Director, Academic Fabrication and Digital Design",Visiting Lecturer in Computer Science,,"B.A., University of California (Santa Cruz); M.F.A. School of the Museum of Fine Arts, Tufts University"
408,"Ulissey, Catherine","Instructor in Physical Education, Recreation and Athletics",,,"B.A., Emerson College"
409,"Valdez, Natali",Assistant Professor of Women's and Gender Studies,,,"B.A., University of Florida; M.A., Ph.D., University of California (Irvine)"
410,"Valdez, Cammi",Director of the McNair Scholars Program,Visiting Lecturer in Biological Sciences,,"B.S., Southwestern Oklahoma State University; Ph.D., Harvard University "
411,"Van Arsdale, Adam A1",Class of 1966 Associate Professor of Anthropology,,,"B.A., B.S., Emory University; M.A., Ph.D., University of Michigan"
412,"Van Beckum, William",Visiting Lecturer in Art,,,"B.A., Emerson College; M.F.A., Tufts University "
413,"Vasudevan, Deepa",Visiting Lecturer in Education,,,"B.A., Haverford College; Ed.M., Ph.D., Harvard Graduate School of Education"
414,"Vega, Carlos Alberto A",Professor of Spanish,,,"A.B., Columbia University; A.M., University of Virginia; Ph.D., Harvard University"
415,"Velenchik, Ann",Associate Professor of Economics,Dean of Academic Affairs,,"B.S.F.S., Georgetown University; Ph.D., Stanford University"
416,"Vellucci, Danielle",Instructor in Chemistry Laboratory,,,"B.A., Boston College; Ph.D., University of California (Irvine)"
417,"Verity, Monica",PERA Assistant Professor of the Practice,,,"B.S., Wagner College; M.S., Boston College"
418,"Verschoor, Carla M.",Adjunct Assistant Professor of Chemistry,,,"B.S., University of Illinois (Urbana); Ph.D., University of Wisconsin (Madison) "
419,"Volić, Ismar",Professor of Mathematics,,,"B.A., Boston University; M.A., Ph.D., Brown University"
420,"Wall-Randell, Sarah",Associate Professor of English,,,"B.A., Wellesley College; M.Phil.,  St. John’s College (Oxford University); Ph.D., Harvard University"
421,"Waller, Maria",Instructor in Geosciences Laboratory,,,"B.A., Wellesley College; M.S., University of Massachusetts"
422,"Walsh, Julie",Assistant Professor of Philosophy,,,"B.A., University of Toronto; M.A., Ph.D., University of Western Ontario "
423,"Walters, Holly",Vistiting Lecturer in Anthropology,,,"B.A., University of Wisconsin (Madison); M.A., Ph.D., Brandeis University"
424,"Wang, Helen P.",Professor of Mathematics,,,"B.A., University of Wisconsin (Madison); M.A., Ph.D., Harvard University"
425,"Wang, Qing (Wendy) A",Assistant Professor of Mathematics,,,"B.S., Beijing Normal University; M.S., Ph.D., Pennsylvania State University"
426,"Ward, David",Professor of Italian Studies,,,"B.A., University of East Anglia (England); M.A., Ph.D., Cornell University"
427,"Wardell, Lauri L.",Senior Instructor in Physics Laboratory,,,"B.S., Fort Lewis College; M.S., University of Kentucky"
428,"Washington, Kera M.",Senior Music Performance Faculty in African Diaspora Drumming,"Director, Yanvalou",,"B.A., Wellesley College; M.A., Wesleyan University"
429,"Wasserman, Sara AKresa Family Assistant Professor of Neuroscience","B.A., Wellesley College; M.A., Pepperdine University; Ph.D., Brandeis University",,,
430,"Watters, Wesley Andres",Associate Professor of Astronomy,,,"B.S., M.S., Ph.D., Massachusetts Institute of Technology"
431,"Wax, Terianna",Instructor in Chemistry Laboratory,,,"B.A., Mount Holyoke College; Ph.D., University of Connecticut"
